Model,Article Count,Article ID,Entity,Start,End
en_ner_bionlp13cg_md,1000,23122143,tocols,975,981
en_ner_bionlp13cg_md,1000,23194280,plasma,261,267
en_ner_bionlp13cg_md,1000,23143619,cell cell,298,307
en_ner_bionlp13cg_md,1000,22056334,placentas,803,812
en_ner_bionlp13cg_md,1000,23174144,oncorhynchus mykiss,220,239
en_ner_bionlp13cg_md,1000,22830954,sibutramine,1126,1137
en_ner_bionlp13cg_md,1000,22495969,mouse,849,854
en_ner_bionlp13cg_md,1000,23044094,4 aminobenzoic acid,1180,1199
en_ner_bionlp13cg_md,1000,23059813,cranial neural crest,1166,1186
en_ner_bionlp13cg_md,1000,23201622,ephrinb2 ligand,501,516
en_ner_bionlp13cg_md,1000,23177536,valproate,339,348
en_ner_bionlp13cg_md,1000,23046389,zoniporide,783,793
en_ner_bionlp13cg_md,1000,23137796,dhr39,449,454
en_ner_bionlp13cg_md,1000,23123662,plasma membranes,742,758
en_ner_bionlp13cg_md,1000,23194828,cpf,1188,1191
en_ner_bionlp13cg_md,1000,23232323,hep g2 2 15 cell line,448,469
en_ner_bionlp13cg_md,1000,23210742,dr,256,258
en_ner_bionlp13cg_md,1000,23211707,src1,852,856
en_ner_bionlp13cg_md,1000,23220538,gene 1,54,60
en_ner_bionlp13cg_md,1000,22410775,cell,668,672
en_ner_bionlp13cg_md,1000,23210742,ammonium chloride,474,491
en_ner_bionlp13cg_md,1000,22809709,mice,1553,1557
en_ner_bionlp13cg_md,1000,23169610,cyp2d9,916,922
en_ner_bionlp13cg_md,1000,23123664,cysteine,1289,1297
en_ner_bionlp13cg_md,1000,23161062,organelles,229,239
en_ner_bionlp13cg_md,1000,22447662,glucose,1227,1234
en_ner_bionlp13cg_md,1000,22837389,female,1211,1217
en_ner_bionlp13cg_md,1000,22765351,n terminal ammonium proton,1193,1219
en_ner_bionlp13cg_md,1000,23219702,varicella zoster virus,69,91
en_ner_bionlp13cg_md,1000,22935038,rats,323,327
en_ner_bionlp13cg_md,1000,23254197,mice,707,711
en_ner_bionlp13cg_md,1000,23246469,gd bopta,283,291
en_ner_bionlp13cg_md,1000,23052190,sarin,598,603
en_ner_bionlp13cg_md,1000,23157632,patients,653,661
en_ner_bionlp13cg_md,1000,22981459,plasma,266,272
en_ner_bionlp13cg_md,1000,23127916,slc22a4,1199,1206
en_ner_bionlp13cg_md,1000,23010565,pig ear skin,1145,1157
en_ner_bionlp13cg_md,1000,23230133,danofloxacin,652,664
en_ner_bionlp13cg_md,1000,23223499,schh,1381,1385
en_ner_bionlp13cg_md,1000,22438103,undaria pinnatifida,476,495
en_ner_bionlp13cg_md,1000,23089045,musk,936,940
en_ner_bionlp13cg_md,1000,23135549,aryl hydrocarbon receptor ahr associated genes,66,114
en_ner_bionlp13cg_md,1000,23151004,gpr55,875,880
en_ner_bionlp13cg_md,1000,23104248,gad67,700,705
en_ner_bionlp13cg_md,1000,22691108,olea,10,14
en_ner_bionlp13cg_md,1000,23141426,intracellular,470,483
en_ner_bionlp13cg_md,1000,23149937,epithelial,242,252
en_ner_bionlp13cg_md,1000,23220618,mouse,945,950
en_ner_bionlp13cg_md,1000,23086747,cell,1838,1842
en_ner_bionlp13cg_md,1000,22995584,δψm,584,587
en_ner_bionlp13cg_md,1000,23205514,plasma,455,461
en_ner_bionlp13cg_md,1000,23201051,micelles,213,221
en_ner_bionlp13cg_md,1000,23220616,plasma,977,983
en_ner_bionlp13cg_md,1000,22989414,μm withaferin,1108,1121
en_ner_bionlp13cg_md,1000,23182739,tannins,119,126
en_ner_bionlp13cg_md,1000,22982248,stat1,31,36
en_ner_bionlp13cg_md,1000,22991293,human xlh,1355,1364
en_ner_bionlp13cg_md,1000,22381584,chpg,924,928
en_ner_bionlp13cg_md,1000,22717740,rmv slamblind,565,578
en_ner_bionlp13cg_md,1000,23244162,hydrogen,303,311
en_ner_bionlp13cg_md,1000,23232711,isomeric porphyrins,463,482
en_ner_bionlp13cg_md,1000,23060524,rs lps,930,936
en_ner_bionlp13cg_md,1000,23072367,pka,519,522
en_ner_bionlp13cg_md,1000,23169610,liver cpr null,471,485
en_ner_bionlp13cg_md,1000,23164619,peripheral,579,589
en_ner_bionlp13cg_md,1000,23256485,skin,63,67
en_ner_bionlp13cg_md,1000,22918489,bβ chains,601,610
en_ner_bionlp13cg_md,1000,23165930,peripheral monocyte progenitors,1533,1564
en_ner_bionlp13cg_md,1000,23182946,neuron,408,414
en_ner_bionlp13cg_md,1000,22935610,mitochondrial,881,894
en_ner_bionlp13cg_md,1000,23165154,lymph sinuses,1262,1275
en_ner_bionlp13cg_md,1000,22935038,ca3 subfield,1286,1298
en_ner_bionlp13cg_md,1000,23234434,lla,181,184
en_ner_bionlp13cg_md,1000,22370640,mtbp,45,49
en_ner_bionlp13cg_md,1000,22871218,ginsenosides,135,147
en_ner_bionlp13cg_md,1000,23111950,eggshell,1284,1292
en_ner_bionlp13cg_md,1000,23186588,cell membranes,1362,1376
en_ner_bionlp13cg_md,1000,23111881,hepatic,49,56
en_ner_bionlp13cg_md,1000,23229552,phf6 deficient cells,958,978
en_ner_bionlp13cg_md,1000,23091188,rtv,1244,1247
en_ner_bionlp13cg_md,1000,22956628,dna,546,549
en_ner_bionlp13cg_md,1000,23249625,reactive oxygen species,450,473
en_ner_bionlp13cg_md,1000,22847135,p53,1096,1099
en_ner_bionlp13cg_md,1000,22887780,children,2008,2016
en_ner_bionlp13cg_md,1000,22803803,human,855,860
en_ner_bionlp13cg_md,1000,22963497,follicle stimulating hormone,139,167
en_ner_bionlp13cg_md,1000,22239172,terrestric acid,355,370
en_ner_bionlp13cg_md,1000,22974972,epididymal adipose tissue,732,757
en_ner_bionlp13cg_md,1000,22438091,sinensetin,980,990
en_ner_bionlp13cg_md,1000,23085095,ac,194,196
en_ner_bionlp13cg_md,1000,22815312,human,303,308
en_ner_bionlp13cg_md,1000,23129783,sulfur,0,6
en_ner_bionlp13cg_md,1000,23194513,pei,551,554
en_ner_bionlp13cg_md,1000,23220614,caspase 3,989,998
en_ner_bionlp13cg_md,1000,23122331,lactose,1093,1100
en_ner_bionlp13cg_md,1000,23126280,α tubulin,1056,1065
en_ner_bionlp13cg_md,1000,22443216,natural populations,61,80
en_ner_bionlp13cg_md,1000,22531751,brain,131,136
en_ner_bionlp13cg_md,1000,22508482,ovarian cancer cells,82,102
en_ner_bionlp13cg_md,1000,23194534,hsp70,706,711
en_ner_bionlp13cg_md,1000,23168114,gabaergic,1452,1461
en_ner_bionlp13cg_md,1000,23086037,patients,1261,1269
en_ner_bionlp13cg_md,1000,22443683,cellular,1231,1239
en_ner_bionlp13cg_md,1000,23216219,extrusion spheronization,15,39
en_ner_bionlp13cg_md,1000,23046524,acetylcholinesterase,30,50
en_ner_bionlp13cg_md,1000,23059509,broiler chickens,89,105
en_ner_bionlp13cg_md,1000,23146695,isoflavonoid,89,101
en_ner_bionlp13cg_md,1000,23159330,synaptic,200,208
en_ner_bionlp13cg_md,1000,23164619,dihydro beta erythroidine,632,657
en_ner_bionlp13cg_md,1000,22732147,organs,585,591
en_ner_bionlp13cg_md,1000,23153668,pll,1057,1060
en_ner_bionlp13cg_md,1000,23086182,dichlorodiphenyldichloroethane,977,1007
en_ner_bionlp13cg_md,1000,23211707,proopiomelanocortin,52,71
en_ner_bionlp13cg_md,1000,23199989,hort16a,503,510
en_ner_bionlp13cg_md,1000,22898566,lpo,687,690
en_ner_bionlp13cg_md,1000,22847135,cell,890,894
en_ner_bionlp13cg_md,1000,22591127,fa,617,619
en_ner_bionlp13cg_md,1000,22610748,glutathione reductase,642,663
en_ner_bionlp13cg_md,1000,23111348,carv flc,841,849
en_ner_bionlp13cg_md,1000,23126280,cytoskeleton,1018,1030
en_ner_bionlp13cg_md,1000,23093494,ethanol,1160,1167
en_ner_bionlp13cg_md,1000,23142844,liposomes,1263,1272
en_ner_bionlp13cg_md,1000,23046524,tail contractions,945,962
en_ner_bionlp13cg_md,1000,23246481,wogonin,892,899
en_ner_bionlp13cg_md,1000,23020786,cbr1,840,844
en_ner_bionlp13cg_md,1000,23086747,iron,1357,1361
en_ner_bionlp13cg_md,1000,22273350,1 8 cineol,543,553
en_ner_bionlp13cg_md,1000,23055540,rats,759,763
en_ner_bionlp13cg_md,1000,23184572,hydrogen,813,821
en_ner_bionlp13cg_md,1000,23145985,gtp,746,749
en_ner_bionlp13cg_md,1000,23201371,nalidixic acid,304,318
en_ner_bionlp13cg_md,1000,23168115,5 ht1a autoreceptors,139,159
en_ner_bionlp13cg_md,1000,22935610,cancer cell,275,286
en_ner_bionlp13cg_md,1000,23252799,bhb,1607,1610
en_ner_bionlp13cg_md,1000,23054066,blood serotonin,889,904
en_ner_bionlp13cg_md,1000,23099319,sprague dawley rats,529,548
en_ner_bionlp13cg_md,1000,23022600,bche,671,675
en_ner_bionlp13cg_md,1000,23142105,glaucoma,269,277
en_ner_bionlp13cg_md,1000,22998221,oral,1272,1276
en_ner_bionlp13cg_md,1000,23135549,mt1a,1257,1261
en_ner_bionlp13cg_md,1000,23089250,se,1297,1299
en_ner_bionlp13cg_md,1000,23179349,iron,1277,1281
en_ner_bionlp13cg_md,1000,23066996,il 10,1150,1155
en_ner_bionlp13cg_md,1000,23123224,ecpa,647,651
en_ner_bionlp13cg_md,1000,22525271,non receptor tyrosine phosphatase 14,447,483
en_ner_bionlp13cg_md,1000,22893614,rank,942,946
en_ner_bionlp13cg_md,1000,23223020,igt gdm,257,264
en_ner_bionlp13cg_md,1000,23161646,stem cell,581,590
en_ner_bionlp13cg_md,1000,23233197,cell,460,464
en_ner_bionlp13cg_md,1000,23146691,barrier,1034,1041
en_ner_bionlp13cg_md,1000,23152449,disease,65,72
en_ner_bionlp13cg_md,1000,23229556,cbm65a,705,711
en_ner_bionlp13cg_md,1000,23244594,o bis sodium 2 dodecylcarboxylate p dibenzenediol,56,107
en_ner_bionlp13cg_md,1000,23201622,bmp2,1024,1028
en_ner_bionlp13cg_md,1000,23241082,hexafluorophosphate anion,31,56
en_ner_bionlp13cg_md,1000,22985736,taz,401,404
en_ner_bionlp13cg_md,1000,22883213,trp,449,452
en_ner_bionlp13cg_md,1000,23169609,m1,1240,1242
en_ner_bionlp13cg_md,1000,23183374,immunoglobulin,220,234
en_ner_bionlp13cg_md,1000,22991293,aspartate rich motif asarm containing peptides,531,579
en_ner_bionlp13cg_md,1000,22951949,copper,264,270
en_ner_bionlp13cg_md,1000,23199366,tissue,1362,1368
en_ner_bionlp13cg_md,1000,23060524,matrix metalloproteinase 9,1254,1280
en_ner_bionlp13cg_md,1000,23207055,monomethyl,1106,1116
en_ner_bionlp13cg_md,1000,23154533,thyroid,526,533
en_ner_bionlp13cg_md,1000,23194548,batal,23,28
en_ner_bionlp13cg_md,1000,23238299,caspase 3,1398,1407
en_ner_bionlp13cg_md,1000,23052191,kidney stones,119,132
en_ner_bionlp13cg_md,1000,23065531,radiometabolites,1950,1966
en_ner_bionlp13cg_md,1000,23179349,fat,1435,1438
en_ner_bionlp13cg_md,1000,23165154,non ergoline,146,158
en_ner_bionlp13cg_md,1000,23192339,k cells,603,610
en_ner_bionlp13cg_md,1000,23201927,mtt cell,421,429
en_ner_bionlp13cg_md,1000,23085334,gpcrs,251,256
en_ner_bionlp13cg_md,1000,22989504,oral cavity,1133,1144
en_ner_bionlp13cg_md,1000,23229510,tumor cell,444,454
en_ner_bionlp13cg_md,1000,22910795,il 2,1043,1047
en_ner_bionlp13cg_md,1000,22401710,odsrts,163,169
en_ner_bionlp13cg_md,1000,23135241,noradrenaline re uptake,868,891
en_ner_bionlp13cg_md,1000,23164618,da d 1,433,439
en_ner_bionlp13cg_md,1000,23165727,pth,825,828
en_ner_bionlp13cg_md,1000,22998295,tween,995,1000
en_ner_bionlp13cg_md,1000,22956628,10 week old mice,416,432
en_ner_bionlp13cg_md,1000,23064097,cancer,735,741
en_ner_bionlp13cg_md,1000,23135549,17 alpha ethinylestradiol,326,351
en_ner_bionlp13cg_md,1000,23238121,cell,910,914
en_ner_bionlp13cg_md,1000,23146750,human peripheral blood cells,228,256
en_ner_bionlp13cg_md,1000,23183374,aid,418,421
en_ner_bionlp13cg_md,1000,23246437,chromosome,584,594
en_ner_bionlp13cg_md,1000,22451331,ethanol,1039,1046
en_ner_bionlp13cg_md,1000,23089250,se,1364,1366
en_ner_bionlp13cg_md,1000,22981949,brain,392,397
en_ner_bionlp13cg_md,1000,22410778,k ras,245,250
en_ner_bionlp13cg_md,1000,23103446,p gp,1102,1106
en_ner_bionlp13cg_md,1000,22006095,venlafaxine xr,498,512
en_ner_bionlp13cg_md,1000,23073075,t lymphocytes,233,246
en_ner_bionlp13cg_md,1000,23186033,rai resistant tumors,465,485
en_ner_bionlp13cg_md,1000,23252553,ampicillin clavulanate,418,440
en_ner_bionlp13cg_md,1000,23250802,cancer,144,150
en_ner_bionlp13cg_md,1000,23160480,sh2,1480,1483
en_ner_bionlp13cg_md,1000,22519721,ultraviolet,552,563
en_ner_bionlp13cg_md,1000,23188717,cancer,562,568
en_ner_bionlp13cg_md,1000,22961095,urinary,137,144
en_ner_bionlp13cg_md,1000,23169610,stat5b,323,329
en_ner_bionlp13cg_md,1000,23107818,rapamycin,591,600
en_ner_bionlp13cg_md,1000,23250802,cardiovascular,104,118
en_ner_bionlp13cg_md,1000,22718571,adiponectin,554,565
en_ner_bionlp13cg_md,1000,23122099,bioaccessibilities,473,491
en_ner_bionlp13cg_md,1000,23063689,brain,1610,1615
en_ner_bionlp13cg_md,1000,23245206,prolactin,828,837
en_ner_bionlp13cg_md,1000,23122120,shigella sonnei,512,527
en_ner_bionlp13cg_md,1000,23235923,at1r,604,608
en_ner_bionlp13cg_md,1000,23246797,fdc,1642,1645
en_ner_bionlp13cg_md,1000,23091188,glycochenodeoxycholic acid,1533,1559
en_ner_bionlp13cg_md,1000,23154533,vasculitis,338,348
en_ner_bionlp13cg_md,1000,23206310,patients,631,639
en_ner_bionlp13cg_md,1000,23046389,zoniporide,190,200
en_ner_bionlp13cg_md,1000,23063623,xenopus oocytes,356,371
en_ner_bionlp13cg_md,1000,23214973,sialic acid rich glycoproteins,119,149
en_ner_bionlp13cg_md,1000,23086747,cells,1607,1612
en_ner_bionlp13cg_md,1000,22830954,sibutramine,1062,1073
en_ner_bionlp13cg_md,1000,23123224,palmatine,854,863
en_ner_bionlp13cg_md,1000,22443683,tiprl1,971,977
en_ner_bionlp13cg_md,1000,22849377,neuroblastoma derived neuro 2a cells,927,963
en_ner_bionlp13cg_md,1000,23169609,m4b,841,844
en_ner_bionlp13cg_md,1000,23178651,garlic derived,262,276
en_ner_bionlp13cg_md,1000,23126495,salvigenin,310,320
en_ner_bionlp13cg_md,1000,23159986,hdn,423,426
en_ner_bionlp13cg_md,1000,22796429,nmdars,16,22
en_ner_bionlp13cg_md,1000,22519721,skin,23,27
en_ner_bionlp13cg_md,1000,23123224,bcl 2 bax,1132,1141
en_ner_bionlp13cg_md,1000,23252553,ampicillin clavulanate,214,236
en_ner_bionlp13cg_md,1000,22472136,cadmium,36,43
en_ner_bionlp13cg_md,1000,22966073,ia 2,321,325
en_ner_bionlp13cg_md,1000,23164618,da,10,12
en_ner_bionlp13cg_md,1000,23142789,octylphenol,0,11
en_ner_bionlp13cg_md,1000,23165727,sephb4,412,418
en_ner_bionlp13cg_md,1000,22968082,fragile x,363,372
en_ner_bionlp13cg_md,1000,23169608,rat liver homogenate,1580,1600
en_ner_bionlp13cg_md,1000,23246797,bcs,197,200
en_ner_bionlp13cg_md,1000,23235156,hsc70,670,675
en_ner_bionlp13cg_md,1000,22867272,plasma,916,922
en_ner_bionlp13cg_md,1000,23040268,lipoprotein a,0,13
en_ner_bionlp13cg_md,1000,23044908,trabecular,1145,1155
en_ner_bionlp13cg_md,1000,23192339,k cells,787,794
en_ner_bionlp13cg_md,1000,22619007,silibinin,584,593
en_ner_bionlp13cg_md,1000,23109425,cells,624,629
en_ner_bionlp13cg_md,1000,22614014,bmms,221,225
en_ner_bionlp13cg_md,1000,22628292,tail suspended rat,399,417
en_ner_bionlp13cg_md,1000,23201051,cell,1467,1471
en_ner_bionlp13cg_md,1000,23171703,rcc patients,1358,1370
en_ner_bionlp13cg_md,1000,22564440,dnmt1,1487,1492
en_ner_bionlp13cg_md,1000,22931187,urine,1202,1207
en_ner_bionlp13cg_md,1000,23024204,teta,516,520
en_ner_bionlp13cg_md,1000,23142789,bpa,1143,1146
en_ner_bionlp13cg_md,1000,23210786,fibrin,564,570
en_ner_bionlp13cg_md,1000,22876784,rats,768,772
en_ner_bionlp13cg_md,1000,23085122,pyridostigmine,498,512
en_ner_bionlp13cg_md,1000,23000445,cells,503,508
en_ner_bionlp13cg_md,1000,23167812,8 8 dialkylcanadines,422,442
en_ner_bionlp13cg_md,1000,23229552,rna dna,1071,1078
en_ner_bionlp13cg_md,1000,22614004,glucose,62,69
en_ner_bionlp13cg_md,1000,23063782,stem cell,636,645
en_ner_bionlp13cg_md,1000,23182423,tract,800,805
en_ner_bionlp13cg_md,1000,23146761,bile acid,934,943
en_ner_bionlp13cg_md,1000,22578098,sarcoplasmic ca 2 atpase,205,230
en_ner_bionlp13cg_md,1000,22697341,brij,266,270
en_ner_bionlp13cg_md,1000,22864849,gclm,505,509
en_ner_bionlp13cg_md,1000,23145985,cell,1090,1094
en_ner_bionlp13cg_md,1000,23220489,pelvic,1703,1709
en_ner_bionlp13cg_md,1000,23126422,ankyrin,119,126
en_ner_bionlp13cg_md,1000,23146664,5 asa,12,17
en_ner_bionlp13cg_md,1000,23220489,vaginal pressures,73,90
en_ner_bionlp13cg_md,1000,23066870,cell,894,898
en_ner_bionlp13cg_md,1000,23122067,niger,820,825
en_ner_bionlp13cg_md,1000,23089211,progesterone,609,621
en_ner_bionlp13cg_md,1000,22499272,stz,863,866
en_ner_bionlp13cg_md,1000,22995439,fe 3 o 4 nps,1298,1311
en_ner_bionlp13cg_md,1000,23110812,intracellular,370,383
en_ner_bionlp13cg_md,1000,22494026,isoliquiritigenin,254,271
en_ner_bionlp13cg_md,1000,23017390,syringic,738,746
en_ner_bionlp13cg_md,1000,23143803,pyrene,903,909
en_ner_bionlp13cg_md,1000,23150428,dextromethorphan,682,698
en_ner_bionlp13cg_md,1000,23146698,gar,204,207
en_ner_bionlp13cg_md,1000,23220290,bile salts,1305,1315
en_ner_bionlp13cg_md,1000,23064722,adenosine,501,510
en_ner_bionlp13cg_md,1000,23188391,incretin,652,660
en_ner_bionlp13cg_md,1000,23178198,etazolate,718,727
en_ner_bionlp13cg_md,1000,23125284,fibroblasts,858,869
en_ner_bionlp13cg_md,1000,22342985,hilar neuron,773,785
en_ner_bionlp13cg_md,1000,23194532,thiobarbituric acid reactive,357,385
en_ner_bionlp13cg_md,1000,23201371,vitamins,642,650
en_ner_bionlp13cg_md,1000,23135241,noradrenaline,1566,1579
en_ner_bionlp13cg_md,1000,22989504,tissue,614,620
en_ner_bionlp13cg_md,1000,23092880,mtor,85,89
en_ner_bionlp13cg_md,1000,23194156,sulfonate,894,903
en_ner_bionlp13cg_md,1000,23194534,hsp70,911,916
en_ner_bionlp13cg_md,1000,23085436,islet,971,976
en_ner_bionlp13cg_md,1000,22465815,synaptic,1176,1184
en_ner_bionlp13cg_md,1000,22524504,fenofibrate,722,733
en_ner_bionlp13cg_md,1000,22273350,curcumenol,565,575
en_ner_bionlp13cg_md,1000,23065592,thyroid,95,102
en_ner_bionlp13cg_md,1000,23161512,oxygen,791,797
en_ner_bionlp13cg_md,1000,23065141,dcpa,1886,1890
en_ner_bionlp13cg_md,1000,23169609,humans,1608,1614
en_ner_bionlp13cg_md,1000,23194515,amino acid,73,83
en_ner_bionlp13cg_md,1000,23063927,bche,628,632
en_ner_bionlp13cg_md,1000,22564442, baclofen,1128,1139
en_ner_bionlp13cg_md,1000,22935511,rats,483,487
en_ner_bionlp13cg_md,1000,23164616,littermate,489,499
en_ner_bionlp13cg_md,1000,23147033,colonocytes,1140,1151
en_ner_bionlp13cg_md,1000,23192350,fut9 hl 60 70,1452,1466
en_ner_bionlp13cg_md,1000,23064325,cystic,0,6
en_ner_bionlp13cg_md,1000,23210780,centella asiatica,170,187
en_ner_bionlp13cg_md,1000,23093494,ethanol,1300,1307
en_ner_bionlp13cg_md,1000,23122151,ar,498,500
en_ner_bionlp13cg_md,1000,23142844,popc,729,733
en_ner_bionlp13cg_md,1000,22761042,breast cancer cell lines,536,560
en_ner_bionlp13cg_md,1000,23127567,cells,391,396
en_ner_bionlp13cg_md,1000,23150428,cyp2d6,359,365
en_ner_bionlp13cg_md,1000,22591127,20 5,825,829
en_ner_bionlp13cg_md,1000,23240979,dna,1303,1306
en_ner_bionlp13cg_md,1000,22577972,ethanol,433,440
en_ner_bionlp13cg_md,1000,23044992,mif,178,181
en_ner_bionlp13cg_md,1000,23014761,gliomas,1490,1497
en_ner_bionlp13cg_md,1000,23085436,glucose,1393,1400
en_ner_bionlp13cg_md,1000,23122076,jimt 1 cells,1110,1122
en_ner_bionlp13cg_md,1000,23122099,culinary,892,900
en_ner_bionlp13cg_md,1000,23124594,stevioside,789,799
en_ner_bionlp13cg_md,1000,23142559,physostigmine,744,757
en_ner_bionlp13cg_md,1000,23159791,bradykinin like,1079,1094
en_ner_bionlp13cg_md,1000,22864849,cellular,733,741
en_ner_bionlp13cg_md,1000,23142547,c terminal 21 amino acid,1086,1110
en_ner_bionlp13cg_md,1000,23219934,fpr2,948,952
en_ner_bionlp13cg_md,1000,23220616,s adenosylhomocysteine,525,547
en_ner_bionlp13cg_md,1000,22465815,cortical neurons,820,836
en_ner_bionlp13cg_md,1000,22531751,mglu2,224,229
en_ner_bionlp13cg_md,1000,23100157,dna,1290,1293
en_ner_bionlp13cg_md,1000,23103330,malignancy,800,810
en_ner_bionlp13cg_md,1000,23187618,silanol,51,58
en_ner_bionlp13cg_md,1000,23246469,cas,386,389
en_ner_bionlp13cg_md,1000,23122115,glucose,472,479
en_ner_bionlp13cg_md,1000,23044992,mice,1116,1120
en_ner_bionlp13cg_md,1000,23122100,oil,1034,1037
en_ner_bionlp13cg_md,1000,23150067,nb4 cancer cells,862,878
en_ner_bionlp13cg_md,1000,22079313,dha,321,324
en_ner_bionlp13cg_md,1000,23093024,apap,1682,1686
en_ner_bionlp13cg_md,1000,22703447,wsp,39,42
en_ner_bionlp13cg_md,1000,23046389,cat,517,520
en_ner_bionlp13cg_md,1000,23091168,first hit,1221,1230
en_ner_bionlp13cg_md,1000,22426233,glutamate,617,626
en_ner_bionlp13cg_md,1000,22725249,plga nanospheres,856,872
en_ner_bionlp13cg_md,1000,22788802,co,24,26
en_ner_bionlp13cg_md,1000,23122122,amylopectin,479,490
en_ner_bionlp13cg_md,1000,23183177,nadph,529,534
en_ner_bionlp13cg_md,1000,23237835,epoxide hydrolase,120,137
en_ner_bionlp13cg_md,1000,23220041,capreomycin,731,742
en_ner_bionlp13cg_md,1000,23219934,n formyl peptide receptors,0,26
en_ner_bionlp13cg_md,1000,22989414,cell surface,476,488
en_ner_bionlp13cg_md,1000,23214973,mms,972,975
en_ner_bionlp13cg_md,1000,23246797,simvastatin,582,593
en_ner_bionlp13cg_md,1000,23110812,gapdh,2753,2758
en_ner_bionlp13cg_md,1000,22495969,triceps brachii,952,967
en_ner_bionlp13cg_md,1000,23160530,odn,340,343
en_ner_bionlp13cg_md,1000,22872606,e coli,1561,1568
en_ner_bionlp13cg_md,1000,23230133,plasma,944,950
en_ner_bionlp13cg_md,1000,23091188,rtv,785,788
en_ner_bionlp13cg_md,1000,23249751,riscs,785,790
en_ner_bionlp13cg_md,1000,23220616,db db mice,594,604
en_ner_bionlp13cg_md,1000,23234271,32i,598,601
en_ner_bionlp13cg_md,1000,23200255,pyrazolopyridine,657,673
en_ner_bionlp13cg_md,1000,22426233,7tmrs,105,110
en_ner_bionlp13cg_md,1000,23020788,tr,1255,1257
en_ner_bionlp13cg_md,1000,23152191,lipopolysaccharide,1337,1355
en_ner_bionlp13cg_md,1000,22619007,silibinin,321,330
en_ner_bionlp13cg_md,1000,22447662,gsh,482,485
en_ner_bionlp13cg_md,1000,23151002,cholesterol,406,417
en_ner_bionlp13cg_md,1000,23017419,iron,109,113
en_ner_bionlp13cg_md,1000,23026138,hydroxysteroids,285,300
en_ner_bionlp13cg_md,1000,22430206,inos,1490,1494
en_ner_bionlp13cg_md,1000,23103330,bone,2282,2286
en_ner_bionlp13cg_md,1000,22951949,cell,498,502
en_ner_bionlp13cg_md,1000,23107818,dxr,534,537
en_ner_bionlp13cg_md,1000,23164932,krg,590,593
en_ner_bionlp13cg_md,1000,23196670,ahr,1493,1496
en_ner_bionlp13cg_md,1000,22616839,cremophor,698,707
en_ner_bionlp13cg_md,1000,23058251,cyp6bb2,1687,1694
en_ner_bionlp13cg_md,1000,23210482,fusicoccin a,514,526
en_ner_bionlp13cg_md,1000,23220616,liver,967,972
en_ner_bionlp13cg_md,1000,22531751,ly541850,1517,1525
en_ner_bionlp13cg_md,1000,22664304,excitatory,30,40
en_ner_bionlp13cg_md,1000,22239172,n butanol,399,408
en_ner_bionlp13cg_md,1000,22705273,furosemide,639,649
en_ner_bionlp13cg_md,1000,22718571,adiponectin,744,755
en_ner_bionlp13cg_md,1000,23159668,hpc,73,76
en_ner_bionlp13cg_md,1000,23201092,gonadotropin,1200,1212
en_ner_bionlp13cg_md,1000,23201371,urinary,411,418
en_ner_bionlp13cg_md,1000,22995584,necrotic cell,357,370
en_ner_bionlp13cg_md,1000,23219683,ferroportin 1,611,624
en_ner_bionlp13cg_md,1000,22508482,egr 1,1077,1082
en_ner_bionlp13cg_md,1000,23255426,selenium,807,815
en_ner_bionlp13cg_md,1000,22691039,etoh,95,99
en_ner_bionlp13cg_md,1000,23194408,brain,1769,1774
en_ner_bionlp13cg_md,1000,23125284,patient,1206,1213
en_ner_bionlp13cg_md,1000,23147639,human a549 lung cancer cells,520,548
en_ner_bionlp13cg_md,1000,23220035,dehp,733,737
en_ner_bionlp13cg_md,1000,23163337,human,26,31
en_ner_bionlp13cg_md,1000,22864849,gclc,1506,1510
en_ner_bionlp13cg_md,1000,23200943,endometrium,474,485
en_ner_bionlp13cg_md,1000,23055540,adenosine 1 receptor,44,64
en_ner_bionlp13cg_md,1000,23073075,lymphoid organs,262,277
en_ner_bionlp13cg_md,1000,23137956,selenium,0,8
en_ner_bionlp13cg_md,1000,23153668,coumarin 6,474,484
en_ner_bionlp13cg_md,1000,23199989,over ripe,341,350
en_ner_bionlp13cg_md,1000,23178441,lactic acids,866,878
en_ner_bionlp13cg_md,1000,23127916,kit,295,298
en_ner_bionlp13cg_md,1000,23122115,galactose,416,425
en_ner_bionlp13cg_md,1000,23182766,cholesterol binding,70,89
en_ner_bionlp13cg_md,1000,23237733,ugt1a6,593,599
en_ner_bionlp13cg_md,1000,23126495,butyrylcholinesterase,649,670
en_ner_bionlp13cg_md,1000,23252799,biomolecules,719,731
en_ner_bionlp13cg_md,1000,23225753,gd1 α,805,810
en_ner_bionlp13cg_md,1000,22664304,patients,212,220
en_ner_bionlp13cg_md,1000,22717743,lpl,128,131
en_ner_bionlp13cg_md,1000,22922115,butyrylcholinesterase,905,926
en_ner_bionlp13cg_md,1000,23063782,oxygen,513,519
en_ner_bionlp13cg_md,1000,23122067,anthraquinones,250,264
en_ner_bionlp13cg_md,1000,23201371,nor,1055,1058
en_ner_bionlp13cg_md,1000,23017390,p cumaric,748,757
en_ner_bionlp13cg_md,1000,23127499,airway,479,485
en_ner_bionlp13cg_md,1000,23220538,serum,469,474
en_ner_bionlp13cg_md,1000,23149937,epithelial,1166,1176
en_ner_bionlp13cg_md,1000,23099502,zearalenone,1330,1341
en_ner_bionlp13cg_md,1000,22830954,clopidogrel,320,331
