Model,Data section,Article Count,Article ID,Entity,Start,End
en_ner_craft_md,evaluation.abstracts,1000,23631402,photoelectron,1161,1174
en_ner_craft_md,evaluation.abstracts,1000,23562061,compound,449,457
en_ner_craft_md,evaluation.abstracts,1000,23007560,naf,519,522
en_ner_craft_md,evaluation.abstracts,1000,23527545,agap2,693,698
en_ner_craft_md,evaluation.abstracts,1000,23625910,ache,1603,1607
en_ner_craft_md,evaluation.abstracts,1000,23560542,nucleoside,722,732
en_ner_craft_md,evaluation.abstracts,1000,23160270,copper oxides,20,33
en_ner_craft_md,evaluation.abstracts,1000,23201449,chromatin,1118,1127
en_ner_craft_md,evaluation.abstracts,1000,23316685,colloidal particles,575,594
en_ner_craft_md,evaluation.abstracts,1000,23074026,cyp19b,1098,1104
en_ner_craft_md,evaluation.abstracts,1000,23207322,doxorubicin hydrochloride,352,377
en_ner_craft_md,evaluation.abstracts,1000,23221636,h5n2,1230,1234
en_ner_craft_md,evaluation.abstracts,1000,23408272,lup 20 29 en 3 one,1009,1028
en_ner_craft_md,evaluation.abstracts,1000,23212442, ,1035,1036
en_ner_craft_md,evaluation.abstracts,1000,23411599,hepatocarcinogens,1693,1710
en_ner_craft_md,evaluation.abstracts,1000,23396078,transgenic,169,179
en_ner_craft_md,evaluation.abstracts,1000,23161369,4 amino 2 6 dinitrotoluene,93,119
en_ner_craft_md,evaluation.abstracts,1000,23340887,hdl cholesterol,631,646
en_ner_craft_md,evaluation.abstracts,1000,23395915,mice,869,873
en_ner_craft_md,evaluation.abstracts,1000,23355539,egfr,811,815
en_ner_craft_md,evaluation.abstracts,1000,23374351,heterochromatin,1037,1052
en_ner_craft_md,evaluation.abstracts,1000,23280947,animals,1513,1520
en_ner_craft_md,evaluation.abstracts,1000,23220587,raldh,342,347
en_ner_craft_md,evaluation.abstracts,1000,23454146,cell,540,544
en_ner_craft_md,evaluation.abstracts,1000,23354531,memantine,578,587
en_ner_craft_md,evaluation.abstracts,1000,23273038,cinnamic acid,483,496
en_ner_craft_md,evaluation.abstracts,1000,23252447,pendants,832,840
en_ner_craft_md,evaluation.abstracts,1000,23524313,cells,862,867
en_ner_craft_md,evaluation.abstracts,1000,23155049,vacuolar atpase subunit v0a1,916,944
en_ner_craft_md,evaluation.abstracts,1000,23523831,oxygen species,1019,1033
en_ner_craft_md,evaluation.abstracts,1000,23495999,enzyme neprilysin,1319,1336
en_ner_craft_md,evaluation.abstracts,1000,23127818,ursodeoxycholic acid,54,74
en_ner_craft_md,evaluation.abstracts,1000,23580644,mouse,1400,1405
en_ner_craft_md,evaluation.abstracts,1000,23458445,mouse,486,491
en_ner_craft_md,evaluation.abstracts,1000,23541437,fish,620,624
en_ner_craft_md,evaluation.abstracts,1000,23317098,cells,1412,1417
en_ner_craft_md,evaluation.abstracts,1000,23584554,epitopes,255,263
en_ner_craft_md,evaluation.abstracts,1000,23246471,drug,1519,1523
en_ner_craft_md,evaluation.abstracts,1000,23363044,smog,1308,1312
en_ner_craft_md,evaluation.abstracts,1000,23354531,antagonist memantine,190,210
en_ner_craft_md,evaluation.abstracts,1000,23376478,sema4d,1201,1207
en_ner_craft_md,evaluation.abstracts,1000,22944593,terpenes,503,511
en_ner_craft_md,evaluation.abstracts,1000,23426869,sirt1,186,191
en_ner_craft_md,evaluation.abstracts,1000,23368901,choline octanoate,973,990
en_ner_craft_md,evaluation.abstracts,1000,23246459,adp,649,652
en_ner_craft_md,evaluation.abstracts,1000,23411313,microorganisms,723,737
en_ner_craft_md,evaluation.abstracts,1000,22982684,stem cell derived cardiocytes,1045,1074
en_ner_craft_md,evaluation.abstracts,1000,23122080,cox 2,935,940
en_ner_craft_md,evaluation.abstracts,1000,23395915,cyp3a isoforms,1248,1262
en_ner_craft_md,evaluation.abstracts,1000,23195331,helix,593,598
en_ner_craft_md,evaluation.abstracts,1000,23322517,neutrophil,660,670
en_ner_craft_md,evaluation.abstracts,1000,22422627,berberine,267,276
en_ner_craft_md,evaluation.abstracts,1000,23163726,construct,694,703
en_ner_craft_md,evaluation.abstracts,1000,23074026,zebrafish,1514,1523
en_ner_craft_md,evaluation.abstracts,1000,23531031,protein,1288,1295
en_ner_craft_md,evaluation.abstracts,1000,23122156,amino acids,968,979
en_ner_craft_md,evaluation.abstracts,1000,23493372,collagen,1204,1212
en_ner_craft_md,evaluation.abstracts,1000,23519881,reverse transcription polymerase chain,616,654
en_ner_craft_md,evaluation.abstracts,1000,22391561,hmgb1,1621,1626
en_ner_craft_md,evaluation.abstracts,1000,22370641,wnt6,363,367
en_ner_craft_md,evaluation.abstracts,1000,23623820,fractions,2258,2267
en_ner_craft_md,evaluation.abstracts,1000,23256623,metabolites,452,463
en_ner_craft_md,evaluation.abstracts,1000,23065140,neurons,502,509
en_ner_craft_md,evaluation.abstracts,1000,22695309,cell,1350,1354
en_ner_craft_md,evaluation.abstracts,1000,23476712,very short 5 bp,867,882
en_ner_craft_md,evaluation.abstracts,1000,22961094,zinc,1360,1364
en_ner_craft_md,evaluation.abstracts,1000,23352908,folate,788,794
en_ner_craft_md,evaluation.abstracts,1000,23334083,calcium oxalate,261,276
en_ner_craft_md,evaluation.abstracts,1000,23462233,aox,498,501
en_ner_craft_md,evaluation.abstracts,1000,23152124,lysosomal,257,266
en_ner_craft_md,evaluation.abstracts,1000,23529473,cell,472,476
en_ner_craft_md,evaluation.abstracts,1000,23248200,glimepiride,1068,1079
en_ner_craft_md,evaluation.abstracts,1000,23470866,cells,431,436
en_ner_craft_md,evaluation.abstracts,1000,23468593,hh,434,436
en_ner_craft_md,evaluation.abstracts,1000,23061396,neurons,785,792
en_ner_craft_md,evaluation.abstracts,1000,23237706,catalase,1068,1076
en_ner_craft_md,evaluation.abstracts,1000,23548702,rats,1226,1230
en_ner_craft_md,evaluation.abstracts,1000,23147375,molecular,1487,1496
en_ner_craft_md,evaluation.abstracts,1000,22921427,drug,0,4
en_ner_craft_md,evaluation.abstracts,1000,23178652,pp2a inhibitor,1026,1040
en_ner_craft_md,evaluation.abstracts,1000,23381653,food,279,283
en_ner_craft_md,evaluation.abstracts,1000,23348497,forms,1472,1477
en_ner_craft_md,evaluation.abstracts,1000,23322517,leukocyte,161,170
en_ner_craft_md,evaluation.abstracts,1000,23122119,plant,1205,1210
en_ner_craft_md,evaluation.abstracts,1000,22677456,enzyme,929,935
en_ner_craft_md,evaluation.abstracts,1000,23085546,rats,1086,1090
en_ner_craft_md,evaluation.abstracts,1000,23127917,neurons,1190,1197
en_ner_craft_md,evaluation.abstracts,1000,22391561,hmgb1,1688,1693
en_ner_craft_md,evaluation.abstracts,1000,23299190,malondialdehyde,512,527
en_ner_craft_md,evaluation.abstracts,1000,23220749,trpa1,1127,1132
en_ner_craft_md,evaluation.abstracts,1000,23583883,superoxide dismutase 1 gene mutations,1217,1254
en_ner_craft_md,evaluation.abstracts,1000,23357977,calcium,1459,1466
en_ner_craft_md,evaluation.abstracts,1000,23436258,drug,107,111
en_ner_craft_md,evaluation.abstracts,1000,23376407,nuclear factor κb,403,420
en_ner_craft_md,evaluation.abstracts,1000,23127917,rats,352,356
en_ner_craft_md,evaluation.abstracts,1000,23410161,enzymes,1167,1174
en_ner_craft_md,evaluation.abstracts,1000,23450741,active site,758,769
en_ner_craft_md,evaluation.abstracts,1000,23471540,splice isoforms,554,569
en_ner_craft_md,evaluation.abstracts,1000,23410798,protein,702,709
en_ner_craft_md,evaluation.abstracts,1000,23301848,enzymatic,441,450
en_ner_craft_md,evaluation.abstracts,1000,23462233,imidacloprid,905,917
en_ner_craft_md,evaluation.abstracts,1000,23157624,animal,702,708
en_ner_craft_md,evaluation.abstracts,1000,23479733,oligosaccharides,11,27
en_ner_craft_md,evaluation.abstracts,1000,23602152,stem cells,586,596
en_ner_craft_md,evaluation.abstracts,1000,23602987,brain derived neurotrophic factor,0,33
en_ner_craft_md,evaluation.abstracts,1000,23601404,foods,765,770
en_ner_craft_md,evaluation.abstracts,1000,23381653,fungal pathogens,211,227
en_ner_craft_md,evaluation.abstracts,1000,22982684,macaca fascicularis,451,470
en_ner_craft_md,evaluation.abstracts,1000,23174758,ang iii,590,597
en_ner_craft_md,evaluation.abstracts,1000,23444964,animals,910,917
en_ner_craft_md,evaluation.abstracts,1000,23494901,vegf,461,465
en_ner_craft_md,evaluation.abstracts,1000,23505966,cells,75,80
en_ner_craft_md,evaluation.abstracts,1000,23106652,endosymbiotic bacteria,0,22
en_ner_craft_md,evaluation.abstracts,1000,23630454,glucose,1074,1081
en_ner_craft_md,evaluation.abstracts,1000,23417652,gallus domesticus,9,26
en_ner_craft_md,evaluation.abstracts,1000,23496341,azole resistant candida albicans,367,399
en_ner_craft_md,evaluation.abstracts,1000,23350737,thiazolidine,78,90
en_ner_craft_md,evaluation.abstracts,1000,23241390,gene,724,728
en_ner_craft_md,evaluation.abstracts,1000,23546876,genes,81,86
en_ner_craft_md,evaluation.abstracts,1000,23566059,chokeberries,203,215
en_ner_craft_md,evaluation.abstracts,1000,23435180,humans,1511,1517
en_ner_craft_md,evaluation.abstracts,1000,23066091,intracellular,1435,1448
en_ner_craft_md,evaluation.abstracts,1000,23069375,mice,1656,1660
en_ner_craft_md,evaluation.abstracts,1000,23007560,drp1,1175,1179
en_ner_craft_md,evaluation.abstracts,1000,23523560,pyramidal neurons,178,195
en_ner_craft_md,evaluation.abstracts,1000,22933114,proteins,33,41
en_ner_craft_md,evaluation.abstracts,1000,23639187,ampk,2076,2080
en_ner_craft_md,evaluation.abstracts,1000,23290487,cells,290,295
en_ner_craft_md,evaluation.abstracts,1000,23495999,intracellular domain,1136,1156
en_ner_craft_md,evaluation.abstracts,1000,23175666,cytochrome p450,60,75
en_ner_craft_md,evaluation.abstracts,1000,23430161,alcohol,1371,1378
en_ner_craft_md,evaluation.abstracts,1000,23406524,biomolecule,475,486
en_ner_craft_md,evaluation.abstracts,1000,23643093,benzophenanthridine alkaloids,1866,1895
en_ner_craft_md,evaluation.abstracts,1000,23325361,flanking regions,898,914
en_ner_craft_md,evaluation.abstracts,1000,23560542,dna helix,218,227
en_ner_craft_md,evaluation.abstracts,1000,23199228,pacsin2,1104,1111
en_ner_craft_md,evaluation.abstracts,1000,23103347,sert radioligand binding,1182,1206
en_ner_craft_md,evaluation.abstracts,1000,23643094,rats,1165,1169
en_ner_craft_md,evaluation.abstracts,1000,23323627,gene,524,528
en_ner_craft_md,evaluation.abstracts,1000,22727823,gaba,1114,1118
en_ner_craft_md,evaluation.abstracts,1000,23017395,hypolipidemic,771,784
en_ner_craft_md,evaluation.abstracts,1000,23052197,dna adduct,978,988
en_ner_craft_md,evaluation.abstracts,1000,23643093,compounds,970,979
en_ner_craft_md,evaluation.abstracts,1000,23553619,adr,322,325
en_ner_craft_md,evaluation.abstracts,1000,23640180,mutant,920,926
en_ner_craft_md,evaluation.abstracts,1000,23602152,thymine dna,247,258
en_ner_craft_md,evaluation.abstracts,1000,23578637,hydrolysates,907,919
en_ner_craft_md,evaluation.abstracts,1000,23450741,enzyme,250,256
en_ner_craft_md,evaluation.abstracts,1000,23022323,achr,138,142
en_ner_craft_md,evaluation.abstracts,1000,23561153,acidic fractions,826,842
en_ner_craft_md,evaluation.abstracts,1000,23376120,c jun n terminal protein,1239,1263
en_ner_craft_md,evaluation.abstracts,1000,23416700,angiotensin iv receptor,1256,1279
en_ner_craft_md,evaluation.abstracts,1000,23265876,dna,317,320
en_ner_craft_md,evaluation.abstracts,1000,23246792,genotypes,1067,1076
en_ner_craft_md,evaluation.abstracts,1000,23621420,molecular,71,80
en_ner_craft_md,evaluation.abstracts,1000,23209282,protein,43,50
en_ner_craft_md,evaluation.abstracts,1000,23583806,hrge,555,559
en_ner_craft_md,evaluation.abstracts,1000,23104247,valproic acid,344,357
en_ner_craft_md,evaluation.abstracts,1000,23384968,cell,759,763
en_ner_craft_md,evaluation.abstracts,1000,23063003,glutathione,846,857
en_ner_craft_md,evaluation.abstracts,1000,23219342,lipid,540,545
en_ner_craft_md,evaluation.abstracts,1000,23396144,tnf α,803,809
en_ner_craft_md,evaluation.abstracts,1000,23220400,mice,1433,1437
en_ner_craft_md,evaluation.abstracts,1000,23451853,molecule,1469,1477
en_ner_craft_md,evaluation.abstracts,1000,23645211,catalase,1097,1105
en_ner_craft_md,evaluation.abstracts,1000,23317008,mammalian,363,372
en_ner_craft_md,evaluation.abstracts,1000,23476712,bp,1339,1341
en_ner_craft_md,evaluation.abstracts,1000,23163726,construct,767,776
en_ner_craft_md,evaluation.abstracts,1000,23433811,base excision,183,196
en_ner_craft_md,evaluation.abstracts,1000,23325849,dna,214,217
en_ner_craft_md,evaluation.abstracts,1000,23625910,pon1,1594,1598
en_ner_craft_md,evaluation.abstracts,1000,23632905,bmal1,483,488
en_ner_craft_md,evaluation.abstracts,1000,23200945,site directed substitutions,511,538
en_ner_craft_md,evaluation.abstracts,1000,23340650,cytoplasmic lipid,1260,1277
en_ner_craft_md,evaluation.abstracts,1000,22747593,gene,976,980
en_ner_craft_md,evaluation.abstracts,1000,23291333,ester,78,83
en_ner_craft_md,evaluation.abstracts,1000,23291061,chemical,742,750
en_ner_craft_md,evaluation.abstracts,1000,23299759,cell,116,120
en_ner_craft_md,evaluation.abstracts,1000,23430162,morphine,851,859
en_ner_craft_md,evaluation.abstracts,1000,23340887,hdl,1215,1218
en_ner_craft_md,evaluation.abstracts,1000,23489521,insulin,1223,1230
en_ner_craft_md,evaluation.abstracts,1000,23267011,point mutation,614,628
en_ner_craft_md,evaluation.abstracts,1000,23298867,proteins,49,57
en_ner_craft_md,evaluation.abstracts,1000,23159663,tripolyphosphate,630,646
en_ner_craft_md,evaluation.abstracts,1000,23274088,cells,297,302
en_ner_craft_md,evaluation.abstracts,1000,23355539,molecular,1411,1420
en_ner_craft_md,evaluation.abstracts,1000,23588565,abcc2,537,542
en_ner_craft_md,evaluation.abstracts,1000,23561132,molecular,286,295
en_ner_craft_md,evaluation.abstracts,1000,23358190,molecular,170,179
en_ner_craft_md,evaluation.abstracts,1000,23395667,cell,1369,1373
en_ner_craft_md,evaluation.abstracts,1000,22960442,horseradish,663,674
en_ner_craft_md,evaluation.abstracts,1000,23199228,pacsin2,709,716
en_ner_craft_md,evaluation.abstracts,1000,23584554,amino acids,1176,1187
en_ner_craft_md,evaluation.abstracts,1000,23552261,nickel,43,49
en_ner_craft_md,evaluation.abstracts,1000,23625907,insecticide,1245,1256
en_ner_craft_md,evaluation.abstracts,1000,23318471,superoxide,935,945
en_ner_craft_md,evaluation.abstracts,1000,23159663,nano particles,541,555
en_ner_craft_md,evaluation.abstracts,1000,23148920,xestospongin c,887,901
en_ner_craft_md,evaluation.abstracts,1000,23313711,molecular,419,428
en_ner_craft_md,evaluation.abstracts,1000,23484668,il 12p40,929,937
en_ner_craft_md,evaluation.abstracts,1000,23520191,molecule,375,383
en_ner_craft_md,evaluation.abstracts,1000,23169263,benzene,47,54
en_ner_craft_md,evaluation.abstracts,1000,22580612,muc1 c,314,320
en_ner_craft_md,evaluation.abstracts,1000,23583517,rats,849,853
en_ner_craft_md,evaluation.abstracts,1000,22976768,arsb,537,541
en_ner_craft_md,evaluation.abstracts,1000,23471540,zfps,616,620
en_ner_craft_md,evaluation.abstracts,1000,23348497,gene,409,413
en_ner_craft_md,evaluation.abstracts,1000,23603689,woman sex hormones,696,714
en_ner_craft_md,evaluation.abstracts,1000,23323548,slco1a2,971,978
en_ner_craft_md,evaluation.abstracts,1000,23384287,hydrogen,1516,1524
en_ner_craft_md,evaluation.abstracts,1000,23291559,car,371,374
en_ner_craft_md,evaluation.abstracts,1000,23323548,orthologue,1198,1208
en_ner_craft_md,evaluation.abstracts,1000,23098819,sirt1,707,712
en_ner_craft_md,evaluation.abstracts,1000,23360109,cyps,241,245
en_ner_craft_md,evaluation.abstracts,1000,23262027,cells,995,1000
en_ner_craft_md,evaluation.abstracts,1000,23150213,protein,906,913
en_ner_craft_md,evaluation.abstracts,1000,23624148,mitochondrial electron transport,539,571
en_ner_craft_md,evaluation.abstracts,1000,23566059,molecules,49,58
en_ner_craft_md,evaluation.abstracts,1000,23541932,compounds,467,476
en_ner_craft_md,evaluation.abstracts,1000,23625817,substitution,832,844
en_ner_craft_md,evaluation.abstracts,1000,23395915,mice,653,657
en_ner_craft_md,evaluation.abstracts,1000,23052197,hepatocytes,492,503
en_ner_craft_md,evaluation.abstracts,1000,23503967,glucose,1068,1075
en_ner_craft_md,evaluation.abstracts,1000,23122098,hydroxytoluene,348,362
en_ner_craft_md,evaluation.abstracts,1000,23220105,incorporated peptide,1137,1157
en_ner_craft_md,evaluation.abstracts,1000,23436656,mir 663,354,361
en_ner_craft_md,evaluation.abstracts,1000,22391561,endothelial growth factor and platelet derived growth factor,783,843
en_ner_craft_md,evaluation.abstracts,1000,23576475,dopamine,274,282
en_ner_craft_md,evaluation.abstracts,1000,23580152,adamantane,520,530
en_ner_craft_md,evaluation.abstracts,1000,23171163,gene,538,542
en_ner_craft_md,evaluation.abstracts,1000,23355539,cox 2 mrna,1434,1444
en_ner_craft_md,evaluation.abstracts,1000,23323627,gene,1638,1642
en_ner_craft_md,evaluation.abstracts,1000,23052197,xpa,819,822
en_ner_craft_md,evaluation.abstracts,1000,23316685,reaction products,861,878
en_ner_craft_md,evaluation.abstracts,1000,23444286,doxylamine,1248,1258
en_ner_craft_md,evaluation.abstracts,1000,23584016,sequence tags,487,500
en_ner_craft_md,evaluation.abstracts,1000,23104378,binding sites,621,634
en_ner_craft_md,evaluation.abstracts,1000,23169263,1 2 diols,354,363
en_ner_craft_md,evaluation.abstracts,1000,23643702,platelet,729,737
en_ner_craft_md,evaluation.abstracts,1000,23239555,human apt1,499,509
en_ner_craft_md,evaluation.abstracts,1000,23548702,rats,633,637
en_ner_craft_md,evaluation.abstracts,1000,23063876,chemical,863,871
en_ner_craft_md,evaluation.abstracts,1000,23640180,intracellular compartments,620,646
en_ner_craft_md,evaluation.abstracts,1000,23237706,hsp70,1279,1284
en_ner_craft_md,evaluation.abstracts,1000,23614455,cells,1221,1226
en_ner_craft_md,evaluation.abstracts,1000,23209194,cassette,567,575
en_ner_craft_md,evaluation.abstracts,1000,23428346,mitochondrial sod,1583,1600
en_ner_craft_md,evaluation.abstracts,1000,23517733,cells,685,690
en_ner_craft_md,evaluation.abstracts,1000,22391569,mir 125b,1026,1034
en_ner_craft_md,evaluation.abstracts,1000,23292193,selenophenol,319,331
en_ner_craft_md,evaluation.abstracts,1000,22940465,cells,871,876
en_ner_craft_md,evaluation.abstracts,1000,23358196,mrna,1727,1731
en_ner_craft_md,evaluation.abstracts,1000,23220587,rat aldh1a2,667,678
en_ner_craft_md,evaluation.abstracts,1000,23237706,herbicide,399,408
en_ner_craft_md,evaluation.abstracts,1000,23443752,drug,460,464
en_ner_craft_md,evaluation.abstracts,1000,23560542,ota,501,504
en_ner_craft_md,evaluation.abstracts,1000,23411339,lactic acids,1060,1072
en_ner_craft_md,evaluation.abstracts,1000,23143891,cyp3a5,1307,1313
en_ner_craft_md,evaluation.abstracts,1000,22921313,cellular,100,108
en_ner_craft_md,evaluation.abstracts,1000,23055538,mrna,448,452
en_ner_craft_md,evaluation.abstracts,1000,22884520,cholesterol,188,199
en_ner_craft_md,evaluation.abstracts,1000,23081760,metals,1389,1395
en_ner_craft_md,evaluation.abstracts,1000,23460310,vesicles,95,103
en_ner_craft_md,evaluation.abstracts,1000,23581876,cyp2b,625,630
en_ner_craft_md,evaluation.abstracts,1000,22918703,p21 protein,687,698
en_ner_craft_md,evaluation.abstracts,1000,23497872,carbohydrates,758,771
en_ner_craft_md,evaluation.abstracts,1000,23330711,sodium iodide,112,125
en_ner_craft_md,evaluation.abstracts,1000,23123251,ache,213,217
en_ner_craft_md,evaluation.abstracts,1000,22797669,electron,860,868
en_ner_craft_md,evaluation.abstracts,1000,23128355,mice,859,863
en_ner_craft_md,evaluation.abstracts,1000,23519470,sulfoximine,811,822
en_ner_craft_md,evaluation.abstracts,1000,22884520,cell compartments,691,708
en_ner_craft_md,evaluation.abstracts,1000,23297254,fungicide,717,726
en_ner_craft_md,evaluation.abstracts,1000,23552261,ni,938,940
en_ner_craft_md,evaluation.abstracts,1000,23395003,stem cells,137,147
en_ner_craft_md,evaluation.abstracts,1000,22340730,phlpp,1123,1128
en_ner_craft_md,evaluation.abstracts,1000,23578637,molecule,795,803
en_ner_craft_md,evaluation.abstracts,1000,23419834,kavalactone,342,353
en_ner_craft_md,evaluation.abstracts,1000,23314046,chemical compounds,818,836
en_ner_craft_md,evaluation.abstracts,1000,23537600,crayfish,880,888
en_ner_craft_md,evaluation.abstracts,1000,22566187,rats,1103,1107
en_ner_craft_md,evaluation.abstracts,1000,22082822,interleukin 6,456,469
en_ner_craft_md,evaluation.abstracts,1000,23333897,macrophages,478,489
en_ner_craft_md,evaluation.abstracts,1000,23636270,modified,1022,1030
en_ner_craft_md,evaluation.abstracts,1000,23219887,acidic residues,355,370
en_ner_craft_md,evaluation.abstracts,1000,23159728,thyroxine,494,503
en_ner_craft_md,evaluation.abstracts,1000,23275570,pre microrna hairpin,405,425
en_ner_craft_md,evaluation.abstracts,1000,23561151,anthocyanin,94,105
en_ner_craft_md,evaluation.abstracts,1000,23639360,rats,580,584
en_ner_craft_md,evaluation.abstracts,1000,23289972,compound,556,564
en_ner_craft_md,evaluation.abstracts,1000,23347038,anchorage independent growth and matrix,658,697
en_ner_craft_md,evaluation.abstracts,1000,23330546,glucose,230,237
en_ner_craft_md,evaluation.abstracts,1000,23274771,fibroblasts,323,334
en_ner_craft_md,evaluation.abstracts,1000,23591579,atf2,870,874
en_ner_craft_md,evaluation.abstracts,1000,23426369,acsl1,496,501
en_ner_craft_md,evaluation.abstracts,1000,23330546,nuclear,798,805
en_ner_craft_md,evaluation.abstracts,1000,23271000,rats,1128,1132
en_ner_craft_md,evaluation.abstracts,1000,22376270,inhibitor,843,852
en_ner_craft_md,evaluation.abstracts,1000,23274058,human,479,484
en_ner_craft_md,evaluation.abstracts,1000,23357977,calcium,1848,1855
en_ner_craft_md,evaluation.abstracts,1000,23454527,cell,303,307
en_ner_craft_md,evaluation.abstracts,1000,23428468,molecular,1013,1022
en_ner_craft_md,evaluation.abstracts,1000,23122119,malic,1062,1067
en_ner_craft_md,evaluation.abstracts,1000,23357416,acid,652,656
en_ner_craft_md,evaluation.abstracts,1000,23639434,rats,936,940
en_ner_craft_md,evaluation.abstracts,1000,23223517,2a1 protein,1114,1125
en_ner_craft_md,evaluation.abstracts,1000,23273219,acetylcholinesterase,389,409
en_ner_craft_md,evaluation.abstracts,1000,23588565,genotype,1652,1660
en_ner_craft_md,evaluation.abstracts,1000,23109293,nitrogen,1057,1065
en_ner_craft_md,evaluation.abstracts,1000,23396078,photoreceptors,236,250
en_ner_craft_md,evaluation.abstracts,1000,22982684,kcnh2,605,610
en_ner_craft_md,evaluation.abstracts,1000,23532633,high sensitivity c reactive protein,381,416
en_ner_craft_md,evaluation.abstracts,1000,22422627,sircol collagen,660,675
en_ner_craft_md,evaluation.abstracts,1000,23426369,acsl1,34,39
en_ner_craft_md,evaluation.abstracts,1000,23328125,mice,859,863
en_ner_craft_md,evaluation.abstracts,1000,23561070,petunidin 3 o glucoside,708,731
en_ner_craft_md,evaluation.abstracts,1000,23521048,protein,261,268
en_ner_craft_md,evaluation.abstracts,1000,23256472,peptide,863,870
en_ner_craft_md,evaluation.abstracts,1000,23594303,drug,1202,1206
en_ner_craft_md,evaluation.abstracts,1000,23348497,active site,900,911
en_ner_craft_md,evaluation.abstracts,1000,23542040,mpo,1161,1164
en_ner_craft_md,evaluation.abstracts,1000,23122096,lipid,400,405
en_ner_craft_md,evaluation.abstracts,1000,23643093,nuclear,775,782
en_ner_craft_md,evaluation.abstracts,1000,23426369,peroxisome proliferator activated receptor α,55,99
en_ner_craft_md,evaluation.abstracts,1000,23643799,sites,112,117
en_ner_craft_md,evaluation.abstracts,1000,23252554,residue type,330,342
en_ner_craft_md,evaluation.abstracts,1000,23518299,sfn,985,988
en_ner_craft_md,evaluation.abstracts,1000,23516963,compounds,601,610
en_ner_craft_md,evaluation.abstracts,1000,23402907,oils,26,30
en_ner_craft_md,evaluation.abstracts,1000,23497872,agaricus blazei and,134,153
en_ner_craft_md,evaluation.abstracts,1000,23358190,dieldrin,864,872
en_ner_craft_md,evaluation.abstracts,1000,23066089,kar,175,178
en_ner_craft_md,evaluation.abstracts,1000,22940465,intracellular atp,480,497
en_ner_craft_md,evaluation.abstracts,1000,23391297,metal,554,559
en_ner_craft_md,evaluation.abstracts,1000,23539510,timp1,1227,1232
en_ner_craft_md,evaluation.abstracts,1000,23495999,neurons,648,655
en_ner_craft_md,evaluation.abstracts,1000,23439661,compound,997,1005
en_ner_craft_md,evaluation.abstracts,1000,23313795,flavonoids,34,44
en_ner_craft_md,evaluation.abstracts,1000,22521499,neuronal,1237,1245
en_ner_craft_md,evaluation.abstracts,1000,23541932,chemical,19,27
en_ner_craft_md,evaluation.abstracts,1000,22566187,carbohydrate,622,634
en_ner_craft_md,evaluation.abstracts,1000,23174265,protein,615,622
en_ner_craft_md,evaluation.abstracts,1000,23450741,hydrogen,536,544
en_ner_craft_md,evaluation.abstracts,1000,23109429,domain,693,699
en_ner_craft_md,evaluation.abstracts,1000,23537600,mcs,100,103
en_ner_craft_md,evaluation.abstracts,1000,23123251,eohs,616,620
en_ner_craft_md,evaluation.abstracts,1000,23436656,mir 663,1021,1028
en_ner_craft_md,evaluation.abstracts,1000,23561083,phenolic compounds,1467,1485
en_ner_craft_md,evaluation.abstracts,1000,23406956,catalase,1241,1249
en_ner_craft_md,evaluation.abstracts,1000,23485401,compounds,906,915
en_ner_craft_md,evaluation.abstracts,1000,23453957,mitochondrial,1077,1090
en_ner_craft_md,evaluation.abstracts,1000,23143891,cyp3a,712,717
en_ner_craft_md,evaluation.abstracts,1000,23148920,hydrogen sulfide,0,16
en_ner_craft_md,evaluation.abstracts,1000,23512500,metabolites,21,32
en_ner_craft_md,evaluation.abstracts,1000,23518319,dna,587,590
en_ner_craft_md,evaluation.abstracts,1000,23017673,human,1144,1149
en_ner_craft_md,evaluation.abstracts,1000,23612971,ribosomal protein s3,444,464
en_ner_craft_md,evaluation.abstracts,1000,23292302,zinc,1170,1174
en_ner_craft_md,evaluation.abstracts,1000,23098994,individuals,462,473
en_ner_craft_md,evaluation.abstracts,1000,23516963,cxcr2,297,302
en_ner_craft_md,evaluation.abstracts,1000,23358196,mir 146a,1298,1306
en_ner_craft_md,evaluation.abstracts,1000,23433811,nucleotide excision,780,799
en_ner_craft_md,evaluation.abstracts,1000,22884520,lxr dependent genes,1005,1024
en_ner_craft_md,evaluation.abstracts,1000,23406956,thiol,1435,1440
en_ner_craft_md,evaluation.abstracts,1000,23532797,regions,1516,1523
en_ner_craft_md,evaluation.abstracts,1000,23055538,pxr,1420,1423
en_ner_craft_md,evaluation.abstracts,1000,23223448,gyltl1b,732,739
en_ner_craft_md,evaluation.abstracts,1000,23307699,blood stage parasite,197,217
en_ner_craft_md,evaluation.abstracts,1000,23410153,human,497,502
en_ner_craft_md,evaluation.abstracts,1000,23205707,host cells,1028,1038
en_ner_craft_md,evaluation.abstracts,1000,23208951,cell,1171,1175
en_ner_craft_md,evaluation.abstracts,1000,23575975,dna,157,160
en_ner_craft_md,evaluation.abstracts,1000,23615707,apoptotic cell,1048,1062
en_ner_craft_md,evaluation.abstracts,1000,23457020,stem bark of d michelsonii,579,606
en_ner_craft_md,evaluation.abstracts,1000,23142737,aqp4,1331,1335
en_ner_craft_md,evaluation.abstracts,1000,22580612,nuclear,771,778
en_ner_craft_md,evaluation.abstracts,1000,23549423,tungsten trioxide,124,141
en_ner_craft_md,evaluation.abstracts,1000,23241390,gene position,1074,1087
